test_type,Model_Name,Predicted_Latitude1,Predicted_Longitude1,Predicted_Latitude2,Predicted_Longitude2,Predicted_Latitude3,Predicted_Longitude3,Predicted_Latitude4,Predicted_Longitude4,Predicted_Latitude5,Predicted_Longitude5
Exam,geo_predictor_nn_500e_69b_1100k.pth,36.000153,-82.506,36.000153,-82.506,36.000153,-82.506,36.000153,-82.506,36.000153,-82.506
Exam,geo_predictor_nn_500e_69b_1100k.pth,6.653183,-59.79358,6.653183,-59.79358,6.653183,-59.79358,6.653183,-59.79358,6.653183,-59.79358
Exam,geo_predictor_nn_500e_69b_951k.pth,14.412308,-72.012985,14.412308,-72.012985,14.412308,-72.012985,14.412308,-72.012985,14.412308,-72.012985
Exam,geo_predictor_nn_500e_69b_951k.pth,38.222595,-76.019966,38.222595,-76.019966,38.222595,-76.019966,38.222595,-76.019966,38.222595,-76.019966
Exam,geo_predictor_nn_500e_69b_951k.pth,36.497147,129.55182,36.497147,129.55182,36.497147,129.55182,36.497147,129.55182,36.497147,129.55182
Exam,geo_predictor_nn_500e_69b_951k.pth,34.84941,-81.176216,34.84941,-81.176216,34.84941,-81.176216,34.84941,-81.176216,34.84941,-81.176216
Exam,geo_predictor_nn_500e_69b_951k.pth,9.81778,-45.307983,9.81778,-45.307983,9.81778,-45.307983,9.81778,-45.307983,9.81778,-45.307983
Exam,geo_predictor_nn_501e_256b_1191k.pth,0.4762497,-58.124756,0.4762497,-58.124756,0.4762497,-58.124756,0.4762497,-58.124756,0.4762497,-58.124756
Exam,geo_predictor_nn_501e_256b_1191k.pth,33.63034,-82.64163,33.63034,-82.64163,33.63034,-82.64163,33.63034,-82.64163,33.63034,-82.64163
Exam,geo_predictor_nn_501e_256b_1191k.pth,35.728073,133.82822,35.728073,133.82822,35.728073,133.82822,35.728073,133.82822,35.728073,133.82822
Exam,geo_predictor_nn_501e_256b_1191k.pth,34.27614,-81.79746,34.27614,-81.79746,34.27614,-81.79746,34.27614,-81.79746,34.27614,-81.79746
Exam,geo_predictor_nn_501e_256b_1191k.pth,3.47303,-62.90941,3.47303,-62.90941,3.47303,-62.90941,3.47303,-62.90941,3.47303,-62.90941
Exam,geo_predictor_nn_501e_256b_1525k.pth,-7.4464417,-52.030563,-7.4464417,-52.030563,-7.4464417,-52.030563,-7.4464417,-52.030563,-7.4464417,-52.030563
Exam,geo_predictor_nn_501e_256b_1525k.pth,36.756798,-77.830696,36.756798,-77.830696,36.756798,-77.830696,36.756798,-77.830696,36.756798,-77.830696
Exam,geo_predictor_nn_501e_256b_1525k.pth,36.459534,132.05402,36.459534,132.05402,36.459534,132.05402,36.459534,132.05402,36.459534,132.05402
Exam,geo_predictor_nn_501e_256b_1525k.pth,36.118088,-82.76451,36.118088,-82.76451,36.118088,-82.76451,36.118088,-82.76451,36.118088,-82.76451
Exam,geo_predictor_nn_501e_256b_1525k.pth,7.5058365,-52.98806,7.5058365,-52.98806,7.5058365,-52.98806,7.5058365,-52.98806,7.5058365,-52.98806
Exam,geo_predictor_nn_501e_256b_949k.pth,7.7631683,-63.650986,7.7631683,-63.650986,7.7631683,-63.650986,7.7631683,-63.650986,7.7631683,-63.650986
Exam,geo_predictor_nn_501e_256b_949k.pth,39.558884,-79.143234,39.558884,-79.143234,39.558884,-79.143234,39.558884,-79.143234,39.558884,-79.143234
Exam,geo_predictor_nn_501e_256b_949k.pth,34.773193,124.74963,34.773193,124.74963,34.773193,124.74963,34.773193,124.74963,34.773193,124.74963
Exam,geo_predictor_nn_501e_256b_949k.pth,36.478485,-83.78748,36.478485,-83.78748,36.478485,-83.78748,36.478485,-83.78748,36.478485,-83.78748
Exam,geo_predictor_nn_501e_256b_949k.pth,-0.044197083,-44.303192,-0.044197083,-44.303192,-0.044197083,-44.303192,-0.044197083,-44.303192,-0.044197083,-44.303192
Exam,geo_predictor_nn_501e_256b_960k.pth,15.949722,-75.60454,15.949722,-75.60454,15.949722,-75.60454,15.949722,-75.60454,15.949722,-75.60454
Exam,geo_predictor_nn_501e_256b_960k.pth,36.9664,-77.58149,36.9664,-77.58149,36.9664,-77.58149,36.9664,-77.58149,36.9664,-77.58149
Exam,geo_predictor_nn_501e_256b_960k.pth,36.496773,128.2601,36.496773,128.2601,36.496773,128.2601,36.496773,128.2601,36.496773,128.2601
Exam,geo_predictor_nn_501e_256b_960k.pth,36.268585,-82.561005,36.268585,-82.561005,36.268585,-82.561005,36.268585,-82.561005,36.268585,-82.561005
Exam,geo_predictor_nn_501e_256b_960k.pth,-16.007965,7.9164886,-16.007965,7.9164886,-16.007965,7.9164886,-16.007965,7.9164886,-16.007965,7.9164886
Exam,geo_predictor_nn_501e_256b_973k.pth,12.949005,-65.28961,12.949005,-65.28961,12.949005,-65.28961,12.949005,-65.28961,12.949005,-65.28961
Exam,geo_predictor_nn_501e_256b_973k.pth,37.506966,-70.50511,37.506966,-70.50511,37.506966,-70.50511,37.506966,-70.50511,37.506966,-70.50511
Exam,geo_predictor_nn_501e_256b_973k.pth,35.7182,129.99701,35.7182,129.99701,35.7182,129.99701,35.7182,129.99701,35.7182,129.99701
Exam,geo_predictor_nn_501e_256b_973k.pth,33.94384,-78.05311,33.94384,-78.05311,33.94384,-78.05311,33.94384,-78.05311,33.94384,-78.05311
Exam,geo_predictor_nn_501e_256b_973k.pth,-24.313705,37.530777,-24.313705,37.530777,-24.313705,37.530777,-24.313705,37.530777,-24.313705,37.530777
Exam,geo_predictor_nn_501e_64b_1005k.pth,11.319946,-71.231155,11.319946,-71.231155,11.319946,-71.231155,11.319946,-71.231155,11.319946,-71.231155
Exam,geo_predictor_nn_501e_64b_1005k.pth,37.616135,-76.63925,37.616135,-76.63925,37.616135,-76.63925,37.616135,-76.63925,37.616135,-76.63925
Exam,geo_predictor_nn_501e_64b_1005k.pth,34.082222,127.53418,34.082222,127.53418,34.082222,127.53418,34.082222,127.53418,34.082222,127.53418
Exam,geo_predictor_nn_501e_64b_1005k.pth,35.49288,-81.81186,35.49288,-81.81186,35.49288,-81.81186,35.49288,-81.81186,35.49288,-81.81186
Exam,geo_predictor_nn_501e_64b_1005k.pth,-3.036728,-63.23268,-3.036728,-63.23268,-3.036728,-63.23268,-3.036728,-63.23268,-3.036728,-63.23268
Exam,geo_predictor_nn_501e_64b_950k.pth,-5.3514633,-53.49411,-5.3514633,-53.49411,-5.3514633,-53.49411,-5.3514633,-53.49411,-5.3514633,-53.49411
Exam,geo_predictor_nn_501e_64b_950k.pth,36.732437,-73.07598,36.732437,-73.07598,36.732437,-73.07598,36.732437,-73.07598,36.732437,-73.07598
Exam,geo_predictor_nn_501e_64b_950k.pth,32.808655,123.84061,32.808655,123.84061,32.808655,123.84061,32.808655,123.84061,32.808655,123.84061
Exam,geo_predictor_nn_501e_64b_950k.pth,33.35865,-81.965675,33.35865,-81.965675,33.35865,-81.965675,33.35865,-81.965675,33.35865,-81.965675
Exam,geo_predictor_nn_501e_64b_950k.pth,-12.554665,-62.42914,-12.554665,-62.42914,-12.554665,-62.42914,-12.554665,-62.42914,-12.554665,-62.42914
Exam,geo_predictor_nn_501e_64b_994k.pth,20.676666,-80.79118,20.676666,-80.79118,20.676666,-80.79118,20.676666,-80.79118,20.676666,-80.79118
Exam,geo_predictor_nn_501e_64b_994k.pth,38.14299,-77.404434,38.14299,-77.404434,38.14299,-77.404434,38.14299,-77.404434,38.14299,-77.404434
Exam,geo_predictor_nn_501e_64b_994k.pth,36.27722,132.67664,36.27722,132.67664,36.27722,132.67664,36.27722,132.67664,36.27722,132.67664
Exam,geo_predictor_nn_501e_64b_994k.pth,34.807175,-84.23067,34.807175,-84.23067,34.807175,-84.23067,34.807175,-84.23067,34.807175,-84.23067
Exam,geo_predictor_nn_501e_64b_994k.pth,7.4699097,-55.72061,7.4699097,-55.72061,7.4699097,-55.72061,7.4699097,-55.72061,7.4699097,-55.72061
Exam,geo_predictor_nn_502e_232b_1006k.pth,6.742119,-58.489136,6.742119,-58.489136,6.742119,-58.489136,6.742119,-58.489136,6.742119,-58.489136
Exam,geo_predictor_nn_502e_232b_1006k.pth,37.592804,-76.419075,37.592804,-76.419075,37.592804,-76.419075,37.592804,-76.419075,37.592804,-76.419075
Exam,geo_predictor_nn_502e_232b_1006k.pth,35.638245,131.43933,35.638245,131.43933,35.638245,131.43933,35.638245,131.43933,35.638245,131.43933
Exam,geo_predictor_nn_502e_232b_1006k.pth,34.87639,-82.089966,34.87639,-82.089966,34.87639,-82.089966,34.87639,-82.089966,34.87639,-82.089966
Exam,geo_predictor_nn_502e_232b_1006k.pth,-5.774887,-63.2827,-5.774887,-63.2827,-5.774887,-63.2827,-5.774887,-63.2827,-5.774887,-63.2827
Exam,geo_predictor_nn_502e_232b_1014k.pth,-4.011963,-57.703293,-4.011963,-57.703293,-4.011963,-57.703293,-4.011963,-57.703293,-4.011963,-57.703293
Exam,geo_predictor_nn_502e_232b_1014k.pth,37.12491,-72.94817,37.12491,-72.94817,37.12491,-72.94817,37.12491,-72.94817,37.12491,-72.94817
Exam,geo_predictor_nn_502e_232b_1014k.pth,34.506607,123.93976,34.506607,123.93976,34.506607,123.93976,34.506607,123.93976,34.506607,123.93976
Exam,geo_predictor_nn_502e_232b_1014k.pth,34.546463,-80.37291,34.546463,-80.37291,34.546463,-80.37291,34.546463,-80.37291,34.546463,-80.37291
Exam,geo_predictor_nn_502e_232b_1014k.pth,-10.755592,-46.987823,-10.755592,-46.987823,-10.755592,-46.987823,-10.755592,-46.987823,-10.755592,-46.987823
Exam,geo_predictor_nn_502e_232b_1030k.pth,7.173073,-54.22841,7.173073,-54.22841,7.173073,-54.22841,7.173073,-54.22841,7.173073,-54.22841
Exam,geo_predictor_nn_502e_232b_1030k.pth,37.23349,-71.29338,37.23349,-71.29338,37.23349,-71.29338,37.23349,-71.29338,37.23349,-71.29338
Exam,geo_predictor_nn_502e_232b_1030k.pth,35.718002,131.64124,35.718002,131.64124,35.718002,131.64124,35.718002,131.64124,35.718002,131.64124
Exam,geo_predictor_nn_502e_232b_1030k.pth,33.565887,-76.649055,33.565887,-76.649055,33.565887,-76.649055,33.565887,-76.649055,33.565887,-76.649055
Exam,geo_predictor_nn_502e_232b_1030k.pth,-12.234985,-35.891052,-12.234985,-35.891052,-12.234985,-35.891052,-12.234985,-35.891052,-12.234985,-35.891052
Exam,geo_predictor_nn_502e_232b_1040k.pth,16.79454,-78.276566,16.79454,-78.276566,16.79454,-78.276566,16.79454,-78.276566,16.79454,-78.276566
Exam,geo_predictor_nn_502e_232b_1040k.pth,39.003357,-79.937195,39.003357,-79.937195,39.003357,-79.937195,39.003357,-79.937195,39.003357,-79.937195
Exam,geo_predictor_nn_502e_232b_1040k.pth,33.96019,126.46542,33.96019,126.46542,33.96019,126.46542,33.96019,126.46542,33.96019,126.46542
Exam,geo_predictor_nn_502e_232b_1040k.pth,36.631897,-86.41702,36.631897,-86.41702,36.631897,-86.41702,36.631897,-86.41702,36.631897,-86.41702
Exam,geo_predictor_nn_502e_232b_1040k.pth,-4.621681,-59.709274,-4.621681,-59.709274,-4.621681,-59.709274,-4.621681,-59.709274,-4.621681,-59.709274
Exam,geo_predictor_nn_502e_232b_939k.pth,2.8301086,-67.35306,2.8301086,-67.35306,2.8301086,-67.35306,2.8301086,-67.35306,2.8301086,-67.35306
Exam,geo_predictor_nn_502e_232b_939k.pth,39.049805,-76.44507,39.049805,-76.44507,39.049805,-76.44507,39.049805,-76.44507,39.049805,-76.44507
Exam,geo_predictor_nn_502e_232b_939k.pth,36.17737,132.83646,36.17737,132.83646,36.17737,132.83646,36.17737,132.83646,36.17737,132.83646
Exam,geo_predictor_nn_502e_232b_939k.pth,35.193718,-85.303,35.193718,-85.303,35.193718,-85.303,35.193718,-85.303,35.193718,-85.303
Exam,geo_predictor_nn_502e_232b_939k.pth,-7.3752747,-50.293427,-7.3752747,-50.293427,-7.3752747,-50.293427,-7.3752747,-50.293427,-7.3752747,-50.293427
Exam,geo_predictor_nn_502e_232b_941k.pth,-5.1792297,-45.68068,-5.1792297,-45.68068,-5.1792297,-45.68068,-5.1792297,-45.68068,-5.1792297,-45.68068
Exam,geo_predictor_nn_502e_232b_941k.pth,40.392532,-77.892105,40.392532,-77.892105,40.392532,-77.892105,40.392532,-77.892105,40.392532,-77.892105
Exam,geo_predictor_nn_502e_232b_941k.pth,35.165024,134.73096,35.165024,134.73096,35.165024,134.73096,35.165024,134.73096,35.165024,134.73096
Exam,geo_predictor_nn_502e_232b_941k.pth,36.04284,-83.735085,36.04284,-83.735085,36.04284,-83.735085,36.04284,-83.735085,36.04284,-83.735085
Exam,geo_predictor_nn_502e_232b_941k.pth,-23.144073,-1.1779175,-23.144073,-1.1779175,-23.144073,-1.1779175,-23.144073,-1.1779175,-23.144073,-1.1779175
Exam,geo_predictor_nn_502e_232b_942k.pth,1.5115509,-56.81717,1.5115509,-56.81717,1.5115509,-56.81717,1.5115509,-56.81717,1.5115509,-56.81717
Exam,geo_predictor_nn_502e_232b_942k.pth,38.880478,-75.91698,38.880478,-75.91698,38.880478,-75.91698,38.880478,-75.91698,38.880478,-75.91698
Exam,geo_predictor_nn_502e_232b_942k.pth,33.982018,132.54108,33.982018,132.54108,33.982018,132.54108,33.982018,132.54108,33.982018,132.54108
Exam,geo_predictor_nn_502e_232b_942k.pth,35.389755,-83.42675,35.389755,-83.42675,35.389755,-83.42675,35.389755,-83.42675,35.389755,-83.42675
Exam,geo_predictor_nn_502e_232b_942k.pth,-11.209244,-48.22191,-11.209244,-48.22191,-11.209244,-48.22191,-11.209244,-48.22191,-11.209244,-48.22191
Exam,geo_predictor_nn_502e_232b_946k.pth,4.8490753,-68.73493,4.8490753,-68.73493,4.8490753,-68.73493,4.8490753,-68.73493,4.8490753,-68.73493
Exam,geo_predictor_nn_502e_232b_946k.pth,40.638138,-79.3282,40.638138,-79.3282,40.638138,-79.3282,40.638138,-79.3282,40.638138,-79.3282
Exam,geo_predictor_nn_502e_232b_946k.pth,32.7138,129.97815,32.7138,129.97815,32.7138,129.97815,32.7138,129.97815,32.7138,129.97815
Exam,geo_predictor_nn_502e_232b_946k.pth,37.052338,-83.33899,37.052338,-83.33899,37.052338,-83.33899,37.052338,-83.33899,37.052338,-83.33899
Exam,geo_predictor_nn_502e_232b_946k.pth,-7.884468,-104.70774,-7.884468,-104.70774,-7.884468,-104.70774,-7.884468,-104.70774,-7.884468,-104.70774
Exam,geo_predictor_nn_502e_232b_952k.pth,6.184639,-57.649643,6.184639,-57.649643,6.184639,-57.649643,6.184639,-57.649643,6.184639,-57.649643
Exam,geo_predictor_nn_502e_232b_952k.pth,39.191544,-77.84416,39.191544,-77.84416,39.191544,-77.84416,39.191544,-77.84416,39.191544,-77.84416
Exam,geo_predictor_nn_502e_232b_952k.pth,34.329224,129.25671,34.329224,129.25671,34.329224,129.25671,34.329224,129.25671,34.329224,129.25671
Exam,geo_predictor_nn_502e_232b_952k.pth,37.014786,-83.9215,37.014786,-83.9215,37.014786,-83.9215,37.014786,-83.9215,37.014786,-83.9215
Exam,geo_predictor_nn_502e_232b_952k.pth,-4.419029,-53.930862,-4.419029,-53.930862,-4.419029,-53.930862,-4.419029,-53.930862,-4.419029,-53.930862
Exam,geo_predictor_nn_502e_232b_955k.pth,4.7764816,-54.377434,4.7764816,-54.377434,4.7764816,-54.377434,4.7764816,-54.377434,4.7764816,-54.377434
Exam,geo_predictor_nn_502e_232b_955k.pth,38.795914,-75.52804,38.795914,-75.52804,38.795914,-75.52804,38.795914,-75.52804,38.795914,-75.52804
Exam,geo_predictor_nn_502e_232b_955k.pth,35.867653,132.32901,35.867653,132.32901,35.867653,132.32901,35.867653,132.32901,35.867653,132.32901
Exam,geo_predictor_nn_502e_232b_955k.pth,37.17887,-83.894424,37.17887,-83.894424,37.17887,-83.894424,37.17887,-83.894424,37.17887,-83.894424
Exam,geo_predictor_nn_502e_232b_955k.pth,0.10594177,-68.86427,0.10594177,-68.86427,0.10594177,-68.86427,0.10594177,-68.86427,0.10594177,-68.86427
Exam,geo_predictor_nn_502e_232b_971k.pth,6.00222,-55.36889,6.00222,-55.36889,6.00222,-55.36889,6.00222,-55.36889,6.00222,-55.36889
Exam,geo_predictor_nn_502e_232b_971k.pth,36.7136,-76.6633,36.7136,-76.6633,36.7136,-76.6633,36.7136,-76.6633,36.7136,-76.6633
Exam,geo_predictor_nn_502e_232b_971k.pth,32.93949,126.40802,32.93949,126.40802,32.93949,126.40802,32.93949,126.40802,32.93949,126.40802
Exam,geo_predictor_nn_502e_232b_971k.pth,33.29902,-82.56998,33.29902,-82.56998,33.29902,-82.56998,33.29902,-82.56998,33.29902,-82.56998
Exam,geo_predictor_nn_502e_232b_971k.pth,-16.577919,-23.729645,-16.577919,-23.729645,-16.577919,-23.729645,-16.577919,-23.729645,-16.577919,-23.729645
Exam,geo_predictor_nn_502e_232b_984k.pth,6.399704,-60.905853,6.399704,-60.905853,6.399704,-60.905853,6.399704,-60.905853,6.399704,-60.905853
Exam,geo_predictor_nn_502e_232b_984k.pth,39.229202,-78.91992,39.229202,-78.91992,39.229202,-78.91992,39.229202,-78.91992,39.229202,-78.91992
Exam,geo_predictor_nn_502e_232b_984k.pth,35.62195,129.3465,35.62195,129.3465,35.62195,129.3465,35.62195,129.3465,35.62195,129.3465
Exam,geo_predictor_nn_502e_232b_984k.pth,36.187416,-84.47455,36.187416,-84.47455,36.187416,-84.47455,36.187416,-84.47455,36.187416,-84.47455
Exam,geo_predictor_nn_502e_232b_984k.pth,-8.249451,-42.91127,-8.249451,-42.91127,-8.249451,-42.91127,-8.249451,-42.91127,-8.249451,-42.91127
Exam,geo_predictor_nn_502e_232b_990k.pth,12.017838,-60.63614,12.017838,-60.63614,12.017838,-60.63614,12.017838,-60.63614,12.017838,-60.63614
Exam,geo_predictor_nn_502e_232b_990k.pth,38.019623,-77.51574,38.019623,-77.51574,38.019623,-77.51574,38.019623,-77.51574,38.019623,-77.51574
Exam,geo_predictor_nn_502e_232b_990k.pth,37.578163,132.09793,37.578163,132.09793,37.578163,132.09793,37.578163,132.09793,37.578163,132.09793
Exam,geo_predictor_nn_502e_232b_990k.pth,34.814453,-83.3465,34.814453,-83.3465,34.814453,-83.3465,34.814453,-83.3465,34.814453,-83.3465
Exam,geo_predictor_nn_502e_232b_990k.pth,-25.4375,-11.075485,-25.4375,-11.075485,-25.4375,-11.075485,-25.4375,-11.075485,-25.4375,-11.075485
Exam,geo_predictor_nn_502e_232b_991k.pth,5.997513,-63.298553,5.997513,-63.298553,5.997513,-63.298553,5.997513,-63.298553,5.997513,-63.298553
Exam,geo_predictor_nn_502e_232b_991k.pth,39.44229,-80.82781,39.44229,-80.82781,39.44229,-80.82781,39.44229,-80.82781,39.44229,-80.82781
Exam,geo_predictor_nn_502e_232b_991k.pth,35.138397,131.113,35.138397,131.113,35.138397,131.113,35.138397,131.113,35.138397,131.113
Exam,geo_predictor_nn_502e_232b_991k.pth,36.40509,-86.17096,36.40509,-86.17096,36.40509,-86.17096,36.40509,-86.17096,36.40509,-86.17096
Exam,geo_predictor_nn_502e_232b_991k.pth,2.6248016,-66.27605,2.6248016,-66.27605,2.6248016,-66.27605,2.6248016,-66.27605,2.6248016,-66.27605
Exam,geo_predictor_nn_502e_232b_994k.pth,-1.2914047,-50.050583,-1.2914047,-50.050583,-1.2914047,-50.050583,-1.2914047,-50.050583,-1.2914047,-50.050583
Exam,geo_predictor_nn_502e_232b_994k.pth,40.412598,-76.388115,40.412598,-76.388115,40.412598,-76.388115,40.412598,-76.388115,40.412598,-76.388115
Exam,geo_predictor_nn_502e_232b_994k.pth,35.410233,131.31406,35.410233,131.31406,35.410233,131.31406,35.410233,131.31406,35.410233,131.31406
Exam,geo_predictor_nn_502e_232b_994k.pth,37.026,-82.54151,37.026,-82.54151,37.026,-82.54151,37.026,-82.54151,37.026,-82.54151
Exam,geo_predictor_nn_502e_232b_994k.pth,9.797081,-86.770164,9.797081,-86.770164,9.797081,-86.770164,9.797081,-86.770164,9.797081,-86.770164
Exam,geo_predictor_nn_505e_232b_1002k.pth,22.169724,-68.49183,22.169724,-68.49183,22.169724,-68.49183,22.169724,-68.49183,22.169724,-68.49183
Exam,geo_predictor_nn_505e_232b_1002k.pth,38.623795,-77.51099,38.623795,-77.51099,38.623795,-77.51099,38.623795,-77.51099,38.623795,-77.51099
Exam,geo_predictor_nn_505e_232b_1002k.pth,36.14409,132.2027,36.14409,132.2027,36.14409,132.2027,36.14409,132.2027,36.14409,132.2027
Exam,geo_predictor_nn_505e_232b_1002k.pth,36.87126,-83.73756,36.87126,-83.73756,36.87126,-83.73756,36.87126,-83.73756,36.87126,-83.73756
Exam,geo_predictor_nn_505e_232b_1002k.pth,-17.690994,-32.114258,-17.690994,-32.114258,-17.690994,-32.114258,-17.690994,-32.114258,-17.690994,-32.114258
Exam,geo_predictor_nn_505e_232b_1007k.pth,15.89949,-69.481995,15.89949,-69.481995,15.89949,-69.481995,15.89949,-69.481995,15.89949,-69.481995
Exam,geo_predictor_nn_505e_232b_1007k.pth,33.98398,-77.60171,33.98398,-77.60171,33.98398,-77.60171,33.98398,-77.60171,33.98398,-77.60171
Exam,geo_predictor_nn_505e_232b_1007k.pth,38.23819,135.62454,38.23819,135.62454,38.23819,135.62454,38.23819,135.62454,38.23819,135.62454
Exam,geo_predictor_nn_505e_232b_1007k.pth,35.13716,-80.5063,35.13716,-80.5063,35.13716,-80.5063,35.13716,-80.5063,35.13716,-80.5063
Exam,geo_predictor_nn_505e_232b_1007k.pth,-0.65280914,-2.4189148,-0.65280914,-2.4189148,-0.65280914,-2.4189148,-0.65280914,-2.4189148,-0.65280914,-2.4189148
Exam,geo_predictor_nn_505e_232b_1011k.pth,3.3843384,-52.198853,3.3843384,-52.198853,3.3843384,-52.198853,3.3843384,-52.198853,3.3843384,-52.198853
Exam,geo_predictor_nn_505e_232b_1011k.pth,36.56884,-76.38402,36.56884,-76.38402,36.56884,-76.38402,36.56884,-76.38402,36.56884,-76.38402
Exam,geo_predictor_nn_505e_232b_1011k.pth,36.35814,130.86938,36.35814,130.86938,36.35814,130.86938,36.35814,130.86938,36.35814,130.86938
Exam,geo_predictor_nn_505e_232b_1011k.pth,35.714752,-83.808365,35.714752,-83.808365,35.714752,-83.808365,35.714752,-83.808365,35.714752,-83.808365
Exam,geo_predictor_nn_505e_232b_1011k.pth,7.331627,-47.581345,7.331627,-47.581345,7.331627,-47.581345,7.331627,-47.581345,7.331627,-47.581345
Exam,geo_predictor_nn_505e_232b_1015k.pth,-0.9689865,-57.552612,-0.9689865,-57.552612,-0.9689865,-57.552612,-0.9689865,-57.552612,-0.9689865,-57.552612
Exam,geo_predictor_nn_505e_232b_1015k.pth,34.46702,-76.15293,34.46702,-76.15293,34.46702,-76.15293,34.46702,-76.15293,34.46702,-76.15293
Exam,geo_predictor_nn_505e_232b_1015k.pth,35.731895,130.7196,35.731895,130.7196,35.731895,130.7196,35.731895,130.7196,35.731895,130.7196
Exam,geo_predictor_nn_505e_232b_1015k.pth,35.686646,-83.558365,35.686646,-83.558365,35.686646,-83.558365,35.686646,-83.558365,35.686646,-83.558365
Exam,geo_predictor_nn_505e_232b_1015k.pth,-12.831879,-67.35287,-12.831879,-67.35287,-12.831879,-67.35287,-12.831879,-67.35287,-12.831879,-67.35287
Exam,geo_predictor_nn_505e_232b_1017k.pth,9.398048,-50.36415,9.398048,-50.36415,9.398048,-50.36415,9.398048,-50.36415,9.398048,-50.36415
Exam,geo_predictor_nn_505e_232b_1017k.pth,40.344757,-77.58355,40.344757,-77.58355,40.344757,-77.58355,40.344757,-77.58355,40.344757,-77.58355
Exam,geo_predictor_nn_505e_232b_1017k.pth,33.5011,127.57782,33.5011,127.57782,33.5011,127.57782,33.5011,127.57782,33.5011,127.57782
Exam,geo_predictor_nn_505e_232b_1017k.pth,36.307434,-83.994606,36.307434,-83.994606,36.307434,-83.994606,36.307434,-83.994606,36.307434,-83.994606
Exam,geo_predictor_nn_505e_232b_1017k.pth,-7.7061462,3.844986,-7.7061462,3.844986,-7.7061462,3.844986,-7.7061462,3.844986,-7.7061462,3.844986
Exam,geo_predictor_nn_505e_232b_937k.pth,1.0168839,-58.491577,1.0168839,-58.491577,1.0168839,-58.491577,1.0168839,-58.491577,1.0168839,-58.491577
Exam,geo_predictor_nn_505e_232b_937k.pth,36.530434,-75.95073,36.530434,-75.95073,36.530434,-75.95073,36.530434,-75.95073,36.530434,-75.95073
Exam,geo_predictor_nn_505e_232b_937k.pth,37.048523,134.98407,37.048523,134.98407,37.048523,134.98407,37.048523,134.98407,37.048523,134.98407
Exam,geo_predictor_nn_505e_232b_937k.pth,34.083664,-83.154434,34.083664,-83.154434,34.083664,-83.154434,34.083664,-83.154434,34.083664,-83.154434
Exam,geo_predictor_nn_505e_232b_937k.pth,-20.359146,7.0605316,-20.359146,7.0605316,-20.359146,7.0605316,-20.359146,7.0605316,-20.359146,7.0605316
Exam,geo_predictor_nn_505e_232b_939k.pth,12.700478,-61.823105,12.700478,-61.823105,12.700478,-61.823105,12.700478,-61.823105,12.700478,-61.823105
Exam,geo_predictor_nn_505e_232b_939k.pth,37.984863,-74.466995,37.984863,-74.466995,37.984863,-74.466995,37.984863,-74.466995,37.984863,-74.466995
Exam,geo_predictor_nn_505e_232b_939k.pth,36.06234,134.67444,36.06234,134.67444,36.06234,134.67444,36.06234,134.67444,36.06234,134.67444
Exam,geo_predictor_nn_505e_232b_939k.pth,32.57402,-84.08845,32.57402,-84.08845,32.57402,-84.08845,32.57402,-84.08845,32.57402,-84.08845
Exam,geo_predictor_nn_505e_232b_939k.pth,-14.60466,-55.894035,-14.60466,-55.894035,-14.60466,-55.894035,-14.60466,-55.894035,-14.60466,-55.894035
Exam,geo_predictor_nn_505e_232b_946k.pth,11.357491,-58.4469,11.357491,-58.4469,11.357491,-58.4469,11.357491,-58.4469,11.357491,-58.4469
Exam,geo_predictor_nn_505e_232b_946k.pth,39.275467,-77.213036,39.275467,-77.213036,39.275467,-77.213036,39.275467,-77.213036,39.275467,-77.213036
Exam,geo_predictor_nn_505e_232b_946k.pth,33.782722,123.00366,33.782722,123.00366,33.782722,123.00366,33.782722,123.00366,33.782722,123.00366
Exam,geo_predictor_nn_505e_232b_946k.pth,35.605835,-82.62349,35.605835,-82.62349,35.605835,-82.62349,35.605835,-82.62349,35.605835,-82.62349
Exam,geo_predictor_nn_505e_232b_946k.pth,-8.940659,-24.027328,-8.940659,-24.027328,-8.940659,-24.027328,-8.940659,-24.027328,-8.940659,-24.027328
Exam,geo_predictor_nn_505e_232b_954k.pth,10.026726,-66.46566,10.026726,-66.46566,10.026726,-66.46566,10.026726,-66.46566,10.026726,-66.46566
Exam,geo_predictor_nn_505e_232b_954k.pth,38.98288,-75.770454,38.98288,-75.770454,38.98288,-75.770454,38.98288,-75.770454,38.98288,-75.770454
Exam,geo_predictor_nn_505e_232b_954k.pth,34.890305,129.90454,34.890305,129.90454,34.890305,129.90454,34.890305,129.90454,34.890305,129.90454
Exam,geo_predictor_nn_505e_232b_954k.pth,34.507187,-80.5549,34.507187,-80.5549,34.507187,-80.5549,34.507187,-80.5549,34.507187,-80.5549
Exam,geo_predictor_nn_505e_232b_954k.pth,-18.767181,-28.406952,-18.767181,-28.406952,-18.767181,-28.406952,-18.767181,-28.406952,-18.767181,-28.406952
Exam,geo_predictor_nn_505e_232b_959k.pth,0.60110474,-60.063873,0.60110474,-60.063873,0.60110474,-60.063873,0.60110474,-60.063873,0.60110474,-60.063873
Exam,geo_predictor_nn_505e_232b_959k.pth,34.601555,-76.739235,34.601555,-76.739235,34.601555,-76.739235,34.601555,-76.739235,34.601555,-76.739235
